date,csi_pharma_open,csi_pharma_close,csi_pharma_high,csi_pharma_low,csi_pharma_volume,csi_pharma_amount,csi_pharma_amplitude,csi_pharma_pct_change,csi_pharma_change,csi_pharma_turnover,csi_pharma_source
2023-06-30,9305.0,9395.1,9459.94,9302.24,6582379,20114804685.7,1.69,0.91,84.28,0.66,index_zh_a_hist
2023-07-03,9402.73,9424.7,9438.48,9358.24,6387986,20462130535.3,0.85,0.32,29.6,0.64,index_zh_a_hist
2023-07-04,9400.08,9464.58,9525.32,9321.64,7509740,25775478139.5,2.16,0.42,39.88,0.76,index_zh_a_hist
2023-07-05,9462.66,9418.4,9487.76,9401.82,6014321,19754468445.0,0.91,-0.49,-46.18,0.61,index_zh_a_hist
2023-07-06,9403.31,9273.38,9404.11,9260.25,6067176,17752859813.3,1.53,-1.54,-145.02,0.61,index_zh_a_hist
2023-07-07,9253.2,9263.64,9312.66,9234.79,5007146,15069229754.2,0.84,-0.11,-9.74,0.5,index_zh_a_hist
2023-07-10,9297.8,9316.42,9398.54,9287.33,5731789,18446618883.3,1.2,0.57,52.78,0.58,index_zh_a_hist
2023-07-11,9342.03,9377.15,9384.25,9285.31,4507488,14324826523.6,1.06,0.65,60.73,0.45,index_zh_a_hist
2023-07-12,9378.08,9301.91,9383.12,9290.92,4301403,13412033231.4,0.98,-0.8,-75.24,0.43,index_zh_a_hist
2023-07-13,9345.39,9460.49,9474.06,9345.39,6807066,22929125660.1,1.38,1.7,158.58,0.69,index_zh_a_hist
2023-07-14,9464.13,9406.49,9464.13,9399.46,5050070,15470993743.2,0.68,-0.57,-54.0,0.51,index_zh_a_hist
2023-07-17,9378.58,9332.44,9378.85,9285.2,5464939,16675149556.9,1.0,-0.79,-74.05,0.55,index_zh_a_hist
2023-07-18,9344.39,9327.28,9349.43,9276.64,4828945,15173750258.3,0.78,-0.06,-5.16,0.49,index_zh_a_hist
2023-07-19,9303.55,9290.0,9358.25,9271.27,4181039,12590338087.4,0.93,-0.4,-37.28,0.42,index_zh_a_hist
2023-07-20,9316.53,9241.72,9362.6,9236.06,4763575,14183881031.1,1.36,-0.52,-48.28,0.48,index_zh_a_hist
2023-07-21,9245.15,9344.87,9420.58,9236.7,6223592,20008717195.0,1.99,1.12,103.15,0.63,index_zh_a_hist
2023-07-24,9317.64,9398.43,9470.54,9317.01,5790032,18455599173.7,1.64,0.57,53.56,0.58,index_zh_a_hist
2023-07-25,9477.89,9475.78,9489.92,9389.12,6111223,20347979071.8,1.07,0.82,77.35,0.62,index_zh_a_hist
2023-07-26,9465.59,9571.27,9612.0,9447.58,6607507,21804869560.8,1.74,1.01,95.49,0.67,index_zh_a_hist
2023-07-27,9571.96,9571.84,9609.03,9530.65,5735049,18995268198.3,0.82,0.01,0.57,0.58,index_zh_a_hist
2023-07-28,9548.56,9686.78,9697.97,9510.37,7446637,24643717288.4,1.96,1.2,114.94,0.75,index_zh_a_hist
2023-07-31,9716.77,9469.58,9752.63,9437.06,12445071,43217738102.8,3.26,-2.24,-217.2,1.25,index_zh_a_hist
2023-08-01,9489.14,9422.48,9564.75,9400.03,9734948,35607893476.6,1.74,-0.5,-47.1,0.98,index_zh_a_hist
2023-08-02,9408.16,9284.22,9408.16,9266.06,8174713,26704602531.8,1.51,-1.47,-138.26,0.82,index_zh_a_hist
2023-08-03,9262.41,9428.1,9429.69,9260.91,8858733,29024651620.1,1.82,1.55,143.88,0.89,index_zh_a_hist
2023-08-04,9464.67,9354.18,9490.26,9349.28,8055544,29938279391.1,1.5,-0.78,-73.92,0.81,index_zh_a_hist
2023-08-07,9308.67,9061.3,9308.67,9038.53,12918254,41703820020.3,2.89,-3.13,-292.88,1.3,index_zh_a_hist
2023-08-08,9021.67,9118.6,9179.46,9003.81,9269590,28753956677.5,1.94,0.63,57.3,0.93,index_zh_a_hist
2023-08-09,9097.88,9230.9,9303.71,9095.88,9119461,31277965378.3,2.28,1.23,112.3,0.92,index_zh_a_hist
2023-08-10,9205.01,9227.9,9238.3,9148.12,5996300,20545340905.8,0.98,-0.03,-3.0,0.6,index_zh_a_hist
2023-08-11,9224.21,9107.73,9271.2,9107.73,6811695,20952089600.2,1.77,-1.3,-120.17,0.69,index_zh_a_hist
2023-08-14,9032.29,9151.84,9159.13,9019.39,7641199,23339381906.6,1.53,0.48,44.11,0.77,index_zh_a_hist
2023-08-15,9143.31,9119.91,9143.64,9038.84,7302584,21240612773.9,1.15,-0.35,-31.93,0.74,index_zh_a_hist
2023-08-16,9094.56,9116.54,9220.52,9089.19,7244134,22363485952.9,1.44,-0.04,-3.37,0.73,index_zh_a_hist
2023-08-17,9070.36,9142.43,9153.69,9039.19,6055962,18986067253.8,1.26,0.28,25.89,0.61,index_zh_a_hist
2023-08-18,9136.72,8952.08,9140.07,8952.08,7366770,18528570392.2,2.06,-2.08,-190.35,0.74,index_zh_a_hist
2023-08-21,8889.72,8869.29,9008.2,8845.52,6025655,18451775147.5,1.82,-0.92,-82.79,0.61,index_zh_a_hist
2023-08-22,8896.44,8814.47,8919.57,8701.33,7456512,21857601552.7,2.46,-0.62,-54.82,0.75,index_zh_a_hist
2023-08-23,8814.85,8674.89,8814.85,8674.64,5251203,15709002741.5,1.59,-1.58,-139.58,0.53,index_zh_a_hist
2023-08-24,8688.43,8852.48,8898.51,8661.7,6943513,22445127224.3,2.73,2.05,177.59,0.7,index_zh_a_hist
2023-08-25,8824.7,8792.71,8876.64,8751.26,6869734,21826307342.2,1.42,-0.68,-59.77,0.69,index_zh_a_hist
2023-08-28,9263.66,8867.24,9276.05,8840.39,10766945,32720228609.5,4.95,0.85,74.53,1.08,index_zh_a_hist
2023-08-29,8854.09,9027.4,9057.1,8846.72,8879328,28185171881.9,2.37,1.81,160.16,0.89,index_zh_a_hist
2023-08-30,9053.15,9018.76,9071.41,8986.96,7165892,22531648162.1,0.94,-0.1,-8.64,0.72,index_zh_a_hist
2023-08-31,9015.46,8982.4,9021.76,8958.58,6418861,18322215955.5,0.7,-0.4,-36.36,0.65,index_zh_a_hist
2023-09-01,8995.18,8940.93,9024.74,8925.93,4531643,13410543164.1,1.1,-0.46,-41.47,0.46,index_zh_a_hist
2023-09-04,8983.89,8989.95,9035.95,8935.68,6451694,19507005272.8,1.12,0.55,49.02,0.65,index_zh_a_hist
2023-09-05,8972.33,8960.62,9007.15,8949.63,5057748,15467377021.4,0.64,-0.33,-29.33,0.51,index_zh_a_hist
2023-09-06,8930.16,8839.13,8932.18,8820.14,4964193,17210471374.6,1.25,-1.36,-121.49,0.5,index_zh_a_hist
2023-09-07,8832.12,8711.32,8837.22,8699.55,5294621,16784922703.3,1.56,-1.45,-127.81,0.53,index_zh_a_hist
2023-09-08,8690.62,8722.36,8757.3,8686.84,4057945,11979392209.2,0.81,0.13,11.04,0.41,index_zh_a_hist
2023-09-11,8731.47,8935.96,8965.07,8731.47,8919773,27136626055.5,2.68,2.45,213.6,0.9,index_zh_a_hist
2023-09-12,8925.28,8924.03,8976.46,8885.3,5737718,15974546772.2,1.02,-0.13,-11.93,0.58,index_zh_a_hist
2023-09-13,8916.27,8852.7,8948.67,8798.4,5052647,14556456898.6,1.68,-0.8,-71.33,0.51,index_zh_a_hist
2023-09-14,8861.41,8864.65,8895.75,8790.59,4871476,14793867042.2,1.19,0.13,11.95,0.49,index_zh_a_hist
2023-09-15,8886.09,9018.82,9083.13,8856.52,8671121,29056506105.6,2.56,1.74,154.17,0.87,index_zh_a_hist
2023-09-18,9014.12,9133.61,9155.3,9010.28,7862076,25040376123.7,1.61,1.27,114.79,0.79,index_zh_a_hist
2023-09-19,9131.09,9110.43,9160.61,9057.31,5801933,17613754100.0,1.13,-0.25,-23.18,0.58,index_zh_a_hist
2023-09-20,9090.77,9060.32,9108.89,9044.0,5054657,15253893306.6,0.71,-0.55,-50.11,0.51,index_zh_a_hist
2023-09-21,9035.22,8949.56,9039.67,8947.33,5086506,15957634000.7,1.02,-1.22,-110.76,0.51,index_zh_a_hist
2023-09-22,8951.12,9031.84,9035.71,8863.85,6776101,21239644529.5,1.92,0.92,82.28,0.68,index_zh_a_hist
2023-09-25,9029.12,9153.27,9183.0,9015.41,8349339,25660653315.3,1.86,1.34,121.43,0.84,index_zh_a_hist
2023-09-26,9154.12,9106.57,9173.71,9088.71,5355628,17067128036.7,0.93,-0.51,-46.7,0.54,index_zh_a_hist
2023-09-27,9134.09,9284.19,9312.22,9131.82,8746557,28634336218.6,1.98,1.95,177.62,0.88,index_zh_a_hist
2023-09-28,9310.92,9222.52,9327.3,9207.98,7590581,23425555637.8,1.29,-0.66,-61.67,0.76,index_zh_a_hist
2023-10-09,9233.83,9271.61,9290.42,9117.26,7928829,26466862813.8,1.88,0.53,49.09,0.8,index_zh_a_hist
2023-10-10,9286.35,9125.77,9286.35,9121.42,6688057,20957003547.3,1.78,-1.57,-145.84,0.67,index_zh_a_hist
2023-10-11,9161.04,9313.14,9415.26,9161.04,10327469,33236518042.1,2.79,2.05,187.37,1.04,index_zh_a_hist
2023-10-12,9397.11,9345.26,9430.73,9282.82,7603875,23280555801.0,1.59,0.34,32.12,0.77,index_zh_a_hist
2023-10-13,9307.9,9365.34,9397.04,9289.34,9677238,26718533589.6,1.15,0.21,20.08,0.97,index_zh_a_hist
2023-10-16,9386.69,9224.1,9419.89,9195.3,9413448,27806080735.8,2.4,-1.51,-141.24,0.95,index_zh_a_hist
2023-10-17,9242.63,9194.13,9244.44,9105.62,7241089,21876433168.9,1.5,-0.32,-29.97,0.73,index_zh_a_hist
2023-10-18,9161.89,9034.37,9161.89,9022.92,6846759,19722981623.6,1.51,-1.74,-159.76,0.69,index_zh_a_hist
2023-10-19,8981.1,8889.47,8996.72,8884.35,7455278,20621795296.5,1.24,-1.6,-144.9,0.75,index_zh_a_hist
2023-10-20,8852.51,8758.4,8866.4,8738.76,6388964,18962213007.6,1.44,-1.47,-131.07,0.64,index_zh_a_hist
2023-10-23,8727.7,8719.93,8806.15,8660.6,6230362,17630096476.9,1.66,-0.44,-38.47,0.63,index_zh_a_hist
2023-10-24,8753.18,8779.75,8818.08,8666.61,6945440,20637466800.4,1.74,0.69,59.82,0.7,index_zh_a_hist
2023-10-25,8830.51,8685.85,8842.21,8685.05,8333378,25963242023.1,1.79,-1.07,-93.9,0.84,index_zh_a_hist
2023-10-26,8667.45,8764.09,8776.12,8647.57,8512340,23264275528.3,1.48,0.9,78.24,0.86,index_zh_a_hist
2023-10-27,8742.31,9112.05,9159.48,8710.2,11641299,34783613204.5,5.13,3.97,347.96,1.17,index_zh_a_hist
2023-10-30,9099.43,9334.56,9358.13,9099.43,12484746,40771595595.2,2.84,2.44,222.51,1.26,index_zh_a_hist
2023-10-31,9319.85,9325.02,9368.1,9253.94,9901331,33500080185.0,1.22,-0.1,-9.54,1.0,index_zh_a_hist
2023-11-01,9343.5,9294.32,9348.91,9195.95,7723665,24687908294.8,1.64,-0.33,-30.7,0.78,index_zh_a_hist
2023-11-02,9315.16,9264.45,9369.31,9260.3,6413477,21155589788.3,1.17,-0.32,-29.87,0.65,index_zh_a_hist
2023-11-03,9263.26,9289.27,9368.4,9254.01,6625736,20664268284.0,1.23,0.27,24.82,0.67,index_zh_a_hist
2023-11-06,9385.76,9487.89,9523.61,9385.76,9610271,31277423262.0,1.48,2.14,198.62,0.97,index_zh_a_hist
2023-11-07,9473.91,9435.35,9516.67,9435.35,7498200,23337656583.4,0.86,-0.55,-52.54,0.75,index_zh_a_hist
2023-11-08,9425.34,9527.62,9592.41,9421.19,8554367,27474886087.8,1.81,0.98,92.27,0.86,index_zh_a_hist
2023-11-09,9520.48,9423.93,9595.14,9407.64,7173449,22443137848.2,1.97,-1.09,-103.69,0.72,index_zh_a_hist
2023-11-10,9376.9,9436.16,9498.27,9348.78,7045562,20327607771.4,1.59,0.13,12.23,0.71,index_zh_a_hist
2023-11-13,9458.48,9343.83,9475.26,9298.33,7210568,21197266610.6,1.88,-0.98,-92.33,0.73,index_zh_a_hist
2023-11-14,9353.22,9352.05,9420.6,9313.32,6180135,18674925639.7,1.15,0.09,8.22,0.62,index_zh_a_hist
2023-11-15,9466.03,9416.46,9482.61,9378.75,6397698,20282934938.4,1.11,0.69,64.41,0.64,index_zh_a_hist
2023-11-16,9388.86,9297.33,9445.38,9293.87,5913129,17442778540.0,1.61,-1.27,-119.13,0.6,index_zh_a_hist
2023-11-17,9276.94,9351.21,9355.03,9259.43,6032292,17001736235.5,1.03,0.58,53.88,0.61,index_zh_a_hist
2023-11-20,9371.72,9458.15,9472.19,9349.58,8325583,23418017486.5,1.31,1.14,106.94,0.84,index_zh_a_hist
2023-11-21,9468.11,9459.97,9538.92,9440.9,7966041,22682626697.4,1.04,0.02,1.82,0.8,index_zh_a_hist
2023-11-22,9431.16,9341.6,9436.28,9341.6,6210742,18179468851.6,1.0,-1.25,-118.37,0.63,index_zh_a_hist
2023-11-23,9340.75,9391.75,9396.22,9315.49,6678133,18062200190.8,0.86,0.54,50.15,0.67,index_zh_a_hist
2023-11-24,9401.39,9392.08,9443.98,9353.26,9062547,21805676992.4,0.97,0.0,0.33,0.91,index_zh_a_hist
2023-11-27,9392.24,9317.59,9392.24,9271.14,9108365,23709596263.6,1.29,-0.79,-74.49,0.92,index_zh_a_hist
2023-11-28,9306.48,9467.89,9471.96,9263.48,9043828,25202815546.2,2.24,1.61,150.3,0.91,index_zh_a_hist
2023-11-29,9463.15,9394.29,9489.65,9381.29,7413210,19897063221.7,1.14,-0.78,-73.6,0.75,index_zh_a_hist
2023-11-30,9387.11,9464.61,9494.12,9372.61,9612788,25067506391.7,1.29,0.75,70.32,0.97,index_zh_a_hist
2023-12-01,9462.77,9433.6,9505.67,9333.64,8641496,24387826024.8,1.82,-0.33,-31.01,0.87,index_zh_a_hist
2023-12-04,9420.94,9235.71,9421.12,9209.4,9319485,29013182079.9,2.24,-2.1,-197.89,0.94,index_zh_a_hist
2023-12-05,9207.01,9105.95,9253.25,9104.3,8562082,25609770700.9,1.61,-1.4,-129.76,0.86,index_zh_a_hist
2023-12-06,9095.74,9111.82,9202.12,9045.93,7783790,22949939568.4,1.72,0.06,5.87,0.78,index_zh_a_hist
2023-12-07,9097.97,9033.87,9102.74,8999.47,8139899,23042187041.5,1.13,-0.86,-77.95,0.82,index_zh_a_hist
2023-12-08,9020.67,9137.22,9159.4,9002.57,10179261,31679569907.1,1.74,1.14,103.35,1.02,index_zh_a_hist
2023-12-11,9092.29,9203.59,9230.58,9013.4,9815767,28313699799.7,2.38,0.73,66.37,0.99,index_zh_a_hist
2023-12-12,9205.97,9150.58,9207.18,9120.34,8216650,24115340334.3,0.94,-0.58,-53.01,0.83,index_zh_a_hist
2023-12-13,9143.09,9100.54,9189.34,9096.86,9617316,25038390462.8,1.01,-0.55,-50.04,0.97,index_zh_a_hist
2023-12-14,9157.6,9065.16,9205.38,9059.73,8281742,22393822572.7,1.6,-0.39,-35.38,0.83,index_zh_a_hist
2023-12-15,9089.96,8927.12,9115.14,8904.62,9320803,25716783175.8,2.32,-1.52,-138.04,0.94,index_zh_a_hist
2023-12-18,8907.34,8939.43,9044.58,8866.21,8076840,22597585661.8,2.0,0.14,12.31,0.81,index_zh_a_hist
2023-12-19,8921.33,8867.58,8924.2,8816.14,6792773,20218883500.3,1.21,-0.8,-71.85,0.68,index_zh_a_hist
2023-12-20,8883.44,8818.21,8945.22,8815.72,5919868,17443746675.2,1.46,-0.56,-49.37,0.6,index_zh_a_hist
2023-12-21,8780.07,8865.08,8887.75,8762.83,7258634,21479114677.3,1.42,0.53,46.87,0.73,index_zh_a_hist
2023-12-22,8859.42,8795.46,8873.68,8770.64,6788071,19918942429.8,1.16,-0.79,-69.62,0.68,index_zh_a_hist
2023-12-25,8774.12,8837.89,8860.85,8773.93,5814891,17013538744.7,0.99,0.48,42.43,0.59,index_zh_a_hist
2023-12-26,8832.36,8762.75,8834.62,8714.87,5530445,16978199946.0,1.35,-0.85,-75.14,0.56,index_zh_a_hist
2023-12-27,8760.37,8804.98,8820.44,8719.7,5914681,18867609085.5,1.15,0.48,42.23,0.6,index_zh_a_hist
2023-12-28,8808.03,8930.48,8951.75,8782.1,9423728,29116877430.7,1.93,1.43,125.5,0.95,index_zh_a_hist
2023-12-29,8930.76,8999.75,9027.5,8929.56,8088234,25143996956.4,1.1,0.78,69.27,0.81,index_zh_a_hist
2024-01-02,9012.76,8942.43,9013.19,8890.26,10188374,27444456245.9,1.37,-0.64,-57.32,1.03,index_zh_a_hist
2024-01-03,8921.36,8930.69,9026.17,8905.76,8150907,22836923082.7,1.35,-0.13,-11.74,0.82,index_zh_a_hist
2024-01-04,8917.5,8851.48,8922.46,8783.33,7864155,24346562534.4,1.56,-0.89,-79.21,0.79,index_zh_a_hist
2024-01-05,8835.93,8679.16,8838.7,8644.94,8734831,27326927002.9,2.19,-1.95,-172.32,0.88,index_zh_a_hist
2024-01-08,8658.19,8551.59,8672.4,8551.47,7878377,24216116598.6,1.39,-1.47,-127.57,0.79,index_zh_a_hist
2024-01-09,8554.46,8564.21,8625.92,8524.52,7187138,22295066728.2,1.19,0.15,12.62,0.72,index_zh_a_hist
2024-01-10,8546.81,8503.0,8601.41,8478.31,7620573,25124877844.8,1.44,-0.71,-61.21,0.77,index_zh_a_hist
2024-01-11,8554.77,8563.26,8604.81,8461.47,8543182,27191401827.7,1.69,0.71,60.26,0.86,index_zh_a_hist
2024-01-12,8526.82,8456.99,8586.54,8456.99,6731898,22851932558.6,1.51,-1.24,-106.27,0.68,index_zh_a_hist
2024-01-15,8413.07,8470.69,8552.43,8410.08,6621837,21000883189.4,1.68,0.16,13.7,0.67,index_zh_a_hist
2024-01-16,8455.43,8455.7,8464.79,8344.05,7123458,21088159384.1,1.43,-0.18,-14.99,0.72,index_zh_a_hist
2024-01-17,8429.48,8233.24,8460.84,8233.24,6863759,20725338844.1,2.69,-2.63,-222.46,0.69,index_zh_a_hist
2024-01-18,8192.3,8318.46,8329.47,8053.62,9901126,27994238764.3,3.35,1.04,85.22,1.0,index_zh_a_hist
2024-01-19,8280.81,8296.74,8354.86,8264.14,6556881,20357616058.2,1.09,-0.26,-21.72,0.66,index_zh_a_hist
2024-01-22,8280.78,8038.53,8300.75,7974.29,9209473,26136377856.0,3.93,-3.11,-258.21,0.93,index_zh_a_hist
2024-01-23,8007.26,8086.35,8128.39,7973.99,7515441,20760268132.7,1.92,0.59,47.82,0.76,index_zh_a_hist
2024-01-24,8133.01,8153.17,8160.45,7923.49,7829286,21969320696.1,2.93,0.83,66.82,0.79,index_zh_a_hist
2024-01-25,8144.55,8271.38,8276.89,8085.47,9674949,25813442363.5,2.35,1.45,118.21,0.97,index_zh_a_hist
2024-01-26,8216.45,8089.55,8294.9,8053.79,10265061,28892837563.7,2.91,-2.2,-181.83,1.03,index_zh_a_hist
2024-01-29,8078.58,7897.95,8123.66,7891.02,9783946,30297541868.8,2.88,-2.37,-191.6,0.99,index_zh_a_hist
2024-01-30,7828.57,7719.64,7882.37,7719.64,8743823,24708760379.6,2.06,-2.26,-178.31,0.88,index_zh_a_hist
2024-01-31,7632.61,7472.6,7649.95,7459.79,10377655,27768803864.5,2.46,-3.2,-247.04,1.04,index_zh_a_hist
2024-02-01,7443.68,7505.48,7626.63,7411.72,10011326,26491261467.6,2.88,0.44,32.88,1.01,index_zh_a_hist
2024-02-02,7519.71,7282.29,7568.29,7114.95,11556595,29616876594.4,6.04,-2.97,-223.19,1.16,index_zh_a_hist
2024-02-05,7211.16,7366.72,7519.7,7043.73,16084043,41429990035.5,6.54,1.16,84.43,1.62,index_zh_a_hist
2024-02-06,7308.31,7920.56,7930.58,7304.07,16968754,43547601159.8,8.5,7.52,553.84,1.71,index_zh_a_hist
2024-02-07,7972.43,8237.99,8237.99,7934.47,20204819,52458739192.8,3.83,4.01,317.43,2.03,index_zh_a_hist
2024-02-08,8237.59,8196.26,8393.3,8128.39,18521869,48325782495.4,3.22,-0.51,-41.73,1.86,index_zh_a_hist
2024-02-19,8225.75,8146.48,8225.75,8067.63,13836502,37973431224.6,1.93,-0.61,-49.78,1.39,index_zh_a_hist
2024-02-20,8111.24,8193.55,8244.08,8077.76,10049906,29008918468.2,2.04,0.58,47.07,1.01,index_zh_a_hist
2024-02-21,8139.89,8227.38,8347.31,8111.2,12309964,34447727664.5,2.88,0.41,33.83,1.24,index_zh_a_hist
2024-02-22,8197.88,8234.39,8238.84,8175.22,8980483,25585674658.6,0.77,0.09,7.01,0.9,index_zh_a_hist
2024-02-23,8238.06,8220.43,8239.62,8141.85,9628707,27228199841.0,1.19,-0.17,-13.96,0.97,index_zh_a_hist
2024-02-26,8216.9,8221.74,8301.49,8135.99,10409954,28632340238.4,2.01,0.02,1.31,1.05,index_zh_a_hist
2024-02-27,8195.7,8298.95,8298.95,8177.55,9314017,25994069052.4,1.48,0.94,77.21,0.94,index_zh_a_hist
2024-02-28,8320.26,8198.19,8484.3,8198.19,14788705,39894667083.7,3.45,-1.21,-100.76,1.49,index_zh_a_hist
2024-02-29,8143.31,8347.89,8355.02,8143.31,11855163,32492986183.3,2.58,1.83,149.7,1.19,index_zh_a_hist
2024-03-01,8346.81,8333.94,8351.07,8259.39,9438740,26886136852.1,1.1,-0.17,-13.95,0.95,index_zh_a_hist
2024-03-04,8312.96,8476.31,8546.94,8312.56,13309169,38919469676.2,2.81,1.71,142.37,1.34,index_zh_a_hist
2024-03-05,8420.67,8442.52,8466.12,8387.24,10561542,32523391087.3,0.93,-0.4,-33.79,1.06,index_zh_a_hist
2024-03-06,8437.88,8377.61,8461.99,8320.01,8559863,25015195825.6,1.68,-0.77,-64.91,0.86,index_zh_a_hist
2024-03-07,8288.83,8118.59,8317.64,8113.38,11020710,32202273394.4,2.44,-3.09,-259.02,1.11,index_zh_a_hist
2024-03-08,8101.37,8125.16,8180.44,8064.22,8576809,25559028459.4,1.43,0.08,6.57,0.86,index_zh_a_hist
2024-03-11,8142.71,8341.15,8347.41,8113.29,10432747,31459196513.0,2.88,2.66,215.99,1.05,index_zh_a_hist
2024-03-12,8368.18,8493.91,8508.15,8368.18,13234330,38230374598.8,1.68,1.83,152.76,1.33,index_zh_a_hist
2024-03-13,8481.06,8422.29,8481.37,8368.59,10473581,28298418279.7,1.33,-0.84,-71.62,1.05,index_zh_a_hist
2024-03-14,8658.42,8450.72,8701.02,8403.85,15293967,49979132462.6,3.53,0.34,28.43,1.54,index_zh_a_hist
2024-03-15,8418.82,8423.46,8532.63,8333.25,12180921,37113048288.0,2.36,-0.32,-27.26,1.23,index_zh_a_hist
2024-03-18,8419.48,8488.46,8491.06,8329.5,13315816,39032383522.0,1.92,0.77,65.0,1.34,index_zh_a_hist
2024-03-19,8448.71,8364.56,8461.25,8364.56,10898467,34226791583.0,1.14,-1.46,-123.9,1.1,index_zh_a_hist
2024-03-20,8343.84,8341.21,8374.81,8286.98,10089330,30812549203.4,1.05,-0.28,-23.35,1.02,index_zh_a_hist
2024-03-21,8354.05,8274.44,8364.23,8269.2,10144592,30342432113.2,1.14,-0.8,-66.77,1.02,index_zh_a_hist
2024-03-22,8251.64,8152.26,8253.17,8095.76,11102821,32130536833.5,1.9,-1.48,-122.18,1.12,index_zh_a_hist
2024-03-25,8161.48,8083.61,8218.16,8083.11,10251553,30638416778.3,1.66,-0.84,-68.65,1.03,index_zh_a_hist
2024-03-26,8076.42,8054.17,8084.81,8014.8,8563235,24982598775.8,0.87,-0.36,-29.44,0.86,index_zh_a_hist
2024-03-27,8043.98,7970.8,8091.16,7970.8,8624872,24806863393.0,1.49,-1.04,-83.37,0.87,index_zh_a_hist
2024-03-28,7952.93,7994.59,8080.47,7922.39,8762613,25299406586.8,1.98,0.3,23.79,0.88,index_zh_a_hist
2024-03-29,7978.4,7997.78,8012.47,7931.76,7868128,22386933740.9,1.01,0.04,3.19,0.79,index_zh_a_hist
2024-04-01,8002.11,8119.66,8119.82,8002.11,10563054,28405286824.8,1.47,1.52,121.88,1.06,index_zh_a_hist
2024-04-02,8111.44,8027.39,8111.92,8000.59,9001907,24163622718.5,1.37,-1.14,-92.27,0.91,index_zh_a_hist
2024-04-03,8007.68,8000.94,8058.63,7988.95,8862551,25180449675.3,0.87,-0.33,-26.45,0.89,index_zh_a_hist
2024-04-08,7960.73,7856.06,7966.35,7852.88,10076940,27809970569.8,1.42,-1.81,-144.88,1.01,index_zh_a_hist
2024-04-09,7861.28,7977.42,7978.59,7795.74,9655363,27299246703.0,2.33,1.54,121.36,0.97,index_zh_a_hist
2024-04-10,7959.28,7877.45,7978.77,7856.2,8902608,23818688368.2,1.54,-1.25,-99.97,0.9,index_zh_a_hist
2024-04-11,7842.55,7830.82,7902.19,7818.04,8958884,25507885776.6,1.07,-0.59,-46.63,0.9,index_zh_a_hist
2024-04-12,7832.86,7768.06,7889.5,7759.07,8795718,23661960966.5,1.67,-0.8,-62.76,0.89,index_zh_a_hist
2024-04-15,7762.24,7858.61,7916.36,7759.31,11351198,29771863271.3,2.02,1.17,90.55,1.14,index_zh_a_hist
2024-04-16,7797.19,7746.66,7865.74,7744.1,12085113,31837087390.2,1.55,-1.42,-111.95,1.22,index_zh_a_hist
2024-04-17,7749.85,7869.26,7872.92,7722.87,11813094,31267192213.7,1.94,1.58,122.6,1.19,index_zh_a_hist
2024-04-18,7867.2,7814.12,7935.7,7810.1,11375974,30836715739.4,1.6,-0.7,-55.14,1.15,index_zh_a_hist
2024-04-19,7774.36,7757.93,7798.12,7700.77,9762526,26590042000.4,1.25,-0.72,-56.19,0.98,index_zh_a_hist
2024-04-22,7770.54,7803.1,7877.73,7766.1,10416630,27540019758.7,1.44,0.58,45.17,1.05,index_zh_a_hist
2024-04-23,7786.06,7860.97,7875.66,7701.24,12292089,32969691032.6,2.24,0.74,57.87,1.24,index_zh_a_hist
2024-04-24,7842.27,7825.58,7844.81,7783.29,10027483,25500747110.0,0.78,-0.45,-35.39,1.01,index_zh_a_hist
2024-04-25,7800.94,7877.2,7949.85,7798.31,11024259,26752539020.9,1.94,0.66,51.62,1.11,index_zh_a_hist
2024-04-26,7843.08,8022.03,8033.07,7843.08,14917249,38878142942.8,2.41,1.84,144.83,1.5,index_zh_a_hist
2024-04-29,8030.31,8187.67,8247.0,8024.91,16693876,43735557634.5,2.77,2.06,165.64,1.68,index_zh_a_hist
2024-04-30,8172.88,8187.71,8242.56,8141.43,14653343,34342927040.8,1.24,0.0,0.04,1.48,index_zh_a_hist
2024-05-06,8283.87,8396.52,8433.58,8269.23,17495642,45483101767.1,2.01,2.55,208.81,1.76,index_zh_a_hist
2024-05-07,8401.26,8406.41,8428.0,8361.83,11453737,29703583706.6,0.79,0.12,9.89,1.15,index_zh_a_hist
2024-05-08,8407.94,8320.88,8430.97,8308.54,12544186,30883376609.2,1.46,-1.02,-85.53,1.26,index_zh_a_hist
2024-05-09,8312.04,8406.22,8446.45,8289.71,13576919,32927391389.0,1.88,1.03,85.34,1.37,index_zh_a_hist
2024-05-10,8399.35,8322.81,8417.24,8306.0,11590786,28519482268.9,1.32,-0.99,-83.41,1.17,index_zh_a_hist
2024-05-13,8361.2,8307.59,8367.64,8262.64,13583258,39084262046.7,1.26,-0.18,-15.22,1.37,index_zh_a_hist
2024-05-14,8288.6,8384.11,8418.23,8288.6,12245985,34915525923.5,1.56,0.92,76.52,1.23,index_zh_a_hist
2024-05-15,8360.72,8263.61,8363.24,8260.83,9327825,25320354596.8,1.22,-1.44,-120.5,0.94,index_zh_a_hist
2024-05-16,8275.6,8225.22,8296.44,8207.62,9701160,26028807871.7,1.07,-0.46,-38.39,0.98,index_zh_a_hist
2024-05-17,8233.16,8210.58,8271.06,8136.4,9488905,25421922886.4,1.64,-0.18,-14.64,0.96,index_zh_a_hist
